periodo,nivel_reporte,nivel,subnivel,control,sostenimiento,poblacion,marginacion,municipio,localidad,escuela,existencia,aprobados,regularizados,reprobados,reprobacion_pct,desertores,desercion_pct,egresion_pct,eficiencia_terminal_pct,municipio_normalizado,reprobacion_pct_calc,desercion_pct_calc,eficiencia_terminal_pct_calc,riesgo_score,riesgo_nivel,archivo_origen
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO INTERNACIONAL DE QUERETARO,241,239,78,0,0.0,6.0,2.5210084033613445,102.631576538086,102.631576538086,QUERETARO,0.0,2.5210084033613445,100.0,7.563025210084033,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,BAJO,CORREGIDORA,LOS OLVERA,COLEGIO CELTA INTERNACIONAL,149,149,63,0,0.0,0.0,0.0,100.0,91.3043441772461,CORREGIDORA,0.0,0.0,91.3043441772461,6.086959075927734,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,INSTITUTO ANTONIO LEON Y GAMA,60,60,17,0,0.0,-3.0,-5.084745762711865,100.0,68.0,QUERETARO,0.0,0.0,68.0,22.4,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,CORREGIDORA,EL PUEBLITO,"COLEGIO BUCKINGHAM DE QUERETARO, S. C.",263,253,83,0,0.0,-3.0,-1.1320754716981132,96.5116271972656,96.5116271972656,CORREGIDORA,0.0,0.0,96.5116271972656,2.4418609619140823,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO GRAN BRETAÑA,261,261,85,0,0.0,5.0,1.9157088122605364,101.190475463867,95.505615234375,QUERETARO,0.0,1.9157088122605364,95.505615234375,8.893195772719109,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MEDIO,QUERÉTARO,EL SALITRE,COLEGIO DEL TEPEYAC,43,41,20,2,4.65116262435913,5.0,11.363636363636363,95.2380981445313,80.0,QUERETARO,4.65116262435913,11.363636363636363,80.0,58.32346686449918,Alto,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,INSTITUTO THOMAS JEFFERSON,351,351,116,0,0.0,15.0,4.273504273504273,100.0,103.571426391602,QUERETARO,0.0,4.273504273504273,100.0,12.820512820512821,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,CORREGIDORA,EL PUEBLITO,COLEGIO WEXFORD,287,287,102,0,0.0,-13.0,-4.693140794223827,102.0,97.1428604125977,CORREGIDORA,0.0,0.0,97.1428604125977,1.9999977111816107,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,JURIQUILLA,COLEGIO CAROL BAUR,120,120,48,0,0.0,-2.0,-1.7094017094017095,102.127662658691,96.0,QUERETARO,0.0,0.0,96.0,2.8,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO WASHINGTON,202,202,67,0,0.0,-2.0,-1.0,100.0,100.0,QUERETARO,0.0,0.0,100.0,0.0,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO DE LAS AMERICAS MILENIO III,57,55,22,2,3.5087718963623,3.0,5.263157894736842,91.6666641235352,78.5714263916016,QUERETARO,3.5087718963623,5.263157894736842,78.5714263916016,38.50877338208646,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO MEXICO NUEVO,158,158,59,0,0.0,0.0,0.0,100.0,90.7692337036133,QUERETARO,0.0,0.0,90.7692337036133,6.4615364074706925,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,INSTITUTO LIC. J. GUADALUPE RAMIREZ ALVAREZ,63,63,22,0,0.0,1.0,1.5151515151515151,95.6521759033203,88.0,QUERETARO,0.0,1.5151515151515151,88.0,12.945454545454544,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO BOSQUES SECUNDARIA CAMPUS REAL,214,214,72,0,0.0,6.0,2.7027027027027026,97.2972946166992,97.2972946166992,QUERETARO,0.0,2.7027027027027026,97.2972946166992,10.000001876418665,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MEDIO,QUERÉTARO,SAN JOSÉ EL ALTO,COLEGIO AMSTERDAM,77,77,28,0,0.0,4.0,5.263157894736842,100.0,75.6756744384766,QUERETARO,0.0,5.263157894736842,75.6756744384766,32.816501577276895,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,BAJO,QUERÉTARO,EL NABO,COLEGIO SUNHILLS VALLEY,239,239,85,0,0.0,1.0,0.40650406504065045,97.7011489868164,89.4736862182617,QUERETARO,0.0,0.40650406504065045,89.4736862182617,8.587931842338758,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,BAJO,EZEQUIEL MONTES,EZEQUIEL MONTES,COLEGIO EL ALCAZAR,52,52,15,0,0.0,1.0,2.0408163265306123,93.75,93.75,EZEQUIEL MONTES,0.0,2.0408163265306123,93.75,10.497448979591837,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,CORREGIDORA,EL PUEBLITO,COLEGIO JUANA DE ARCO,41,41,8,0,0.0,-5.0,-11.904761904761903,100.0,61.538459777832,CORREGIDORA,0.0,0.0,61.538459777832,26.923078155517597,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,"COLEGIO REAL DE SANTIAGO, S.C., SECCION SECUNDARIA",198,192,73,0,0.0,1.0,0.5025125628140703,101.388885498047,82.0224685668945,QUERETARO,0.0,0.5025125628140703,82.0224685668945,14.091809691616058,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO GENERAL REGULES,101,99,30,2,1.98019802570343,11.0,11.0,96.7741928100586,107.142860412598,QUERETARO,1.98019802570343,11.0,100.0,37.356435656547546,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO HELEN PARKHURST,393,393,114,0,0.0,-8.0,-2.030456852791878,100.0,95.0,QUERETARO,0.0,0.0,95.0,3.5,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO SUMMERHILL NEILL,40,40,17,0,0.0,4.0,9.523809523809524,94.4444427490234,70.8333358764648,QUERETARO,0.0,9.523809523809524,70.8333358764648,48.988093457903204,Alto,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,"COLEGIO ARTE, CULTURA Y ESPIRITU",131,131,37,0,0.0,12.0,8.75912408759124,92.5,78.7234039306641,QUERETARO,0.0,8.75912408759124,78.7234039306641,41.170989511308846,Alto,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,SAN JUAN DEL RÍO,SAN JUAN DEL RÍO,INSTITUTO RENACIMIENTO,135,135,45,0,0.0,3.0,2.2388059701492535,97.8260879516602,90.0,SAN JUAN DEL RIO,0.0,2.2388059701492535,90.0,13.71641791044776,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,RURAL,MEDIO,CORREGIDORA,SAN FRANCISCO,COLEGIO PLENUS,109,108,30,0,0.0,-3.0,-2.7522935779816518,96.7741928100586,85.7142868041992,CORREGIDORA,0.0,0.0,85.7142868041992,9.999999237060557,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,CENTRO EDUCATIVO MADAI,121,111,43,0,0.0,1.0,0.8333333333333334,100.0,126.470588684082,QUERETARO,0.0,0.8333333333333334,100.0,2.5,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,BAJO,QUERÉTARO,SANTA MARÍA MAGDALENA,INSTITUTO J. FRANCISCO RODRIGUEZ,149,149,58,0,0.0,7.0,4.57516339869281,98.3050842285156,90.625,QUERETARO,0.0,4.57516339869281,90.625,20.287990196078432,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,BAJO,CORREGIDORA,LOS OLVERA,COLEGIO NUEVA GENERACION,173,173,59,0,0.0,0.0,0.0,100.0,85.5072479248047,CORREGIDORA,0.0,0.0,85.5072479248047,10.144926452636708,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,RURAL,MEDIO,QUERÉTARO,LA PURÍSIMA,COLEGIO VIKTOR FRANKL PLANTEL EL REFUGIO,48,48,19,0,0.0,-3.0,-6.666666666666667,111.764709472656,90.476188659668,QUERETARO,0.0,0.0,90.476188659668,6.6666679382324014,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,INSTITUTO COLONIAL,64,64,21,0,0.0,2.0,3.125,100.0,87.5,QUERETARO,0.0,3.125,87.5,18.125,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,BAJO,JALPAN DE SERRA,JALPAN DE SERRA,INSTITUTO DE EXCELENCIA EDUCATIVA,75,75,23,0,0.0,1.0,1.3157894736842104,100.0,92.0,JALPAN DE SERRA,0.0,1.3157894736842104,92.0,9.547368421052632,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,"INSTITUTO CAMBRIDGE DE QUERETARO, A.C.",88,82,23,6,6.81818199157715,10.0,10.638297872340425,74.1935501098633,39.6551742553711,QUERETARO,6.81818199157715,10.638297872340425,39.6551742553711,89.15627201973123,Alto,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,CORREGIDORA,EL PUEBLITO,SECUNDARIA VIKTOR FRANKL,271,271,75,0,0.0,9.0,3.2846715328467155,98.684211730957,80.6451644897461,CORREGIDORA,0.0,3.2846715328467155,80.6451644897461,23.40239945571788,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO SUIZO DE MEXICO,51,51,16,0,0.0,1.0,1.9607843137254901,94.1176452636719,72.7272720336914,QUERETARO,0.0,1.9607843137254901,72.7272720336914,24.973262517592484,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,"INSTITUTO ROSA DEL CARMELO, A.C.",122,122,44,0,0.0,-3.0,-2.459016393442623,100.0,91.6666641235352,QUERETARO,0.0,0.0,91.6666641235352,5.833335113525361,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MEDIO,QUERÉTARO,TLACOTE EL BAJO,COLEGIO WEXFORD CAMPUS LA JOYA,127,127,40,0,0.0,-2.0,-1.5873015873015872,100.0,117.64705657959,QUERETARO,0.0,0.0,100.0,0.0,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,CORREGIDORA,EL PUEBLITO,COLEGIO GUADIANA,180,180,60,0,0.0,2.0,1.1111111111111112,100.0,92.3076934814453,CORREGIDORA,0.0,1.1111111111111112,92.3076934814453,8.717947896321624,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO NEWLAND,147,147,46,0,0.0,3.0,2.013422818791946,100.0,102.222221374512,QUERETARO,0.0,2.013422818791946,100.0,6.040268456375838,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,SAN JUAN DEL RÍO,SAN JUAN DEL RÍO,LICEO INTERCULTURAL MEXICANO,58,58,14,0,0.0,4.0,6.666666666666667,100.0,127.272727966309,SAN JUAN DEL RIO,0.0,6.666666666666667,100.0,20.0,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,INSTITUTO STELA MADRIGAL,54,54,20,0,0.0,4.0,7.4074074074074066,105.263160705566,133.33332824707,QUERETARO,0.0,7.4074074074074066,100.0,22.22222222222222,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,CORREGIDORA,EL PUEBLITO,COLEGIO CASTELLANO,86,80,32,1,1.16279065608978,-2.0,-2.1052631578947367,96.9696960449219,96.9696960449219,CORREGIDORA,1.16279065608978,0.0,96.9696960449219,4.6793522119521835,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO MONTE HOREB,279,275,85,0,0.0,10.0,3.597122302158273,98.8372116088867,80.1886825561523,QUERETARO,0.0,3.597122302158273,80.1886825561523,24.659289117168207,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,CORREGIDORA,EL PUEBLITO,COLEGIO HARVEST,73,71,25,0,0.0,9.0,11.538461538461538,92.5925903320313,80.6451644897461,CORREGIDORA,0.0,11.538461538461538,80.6451644897461,48.16376947256235,Alto,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,SAN JUAN DEL RÍO,SAN JUAN DEL RÍO,COLEGIO CONIN,238,238,83,0,0.0,-15.0,-6.696428571428571,97.6470565795898,118.571426391602,SAN JUAN DEL RIO,0.0,0.0,100.0,0.0,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,ESCUELA SECUNDARIA EVERGREEN,304,304,85,0,0.0,9.0,2.8938906752411575,95.505615234375,80.1886825561523,QUERETARO,0.0,2.8938906752411575,80.1886825561523,22.54959423641686,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,BAJO,CORREGIDORA,LOS OLVERA,SECUNDARIA JOHN DEWEY,195,186,60,0,0.0,-2.0,-1.0309278350515463,101.694915771484,100.0,CORREGIDORA,0.0,0.0,100.0,0.0,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,RURAL,BAJO,SAN JUAN DEL RÍO,ESPÍRITU SANTO (LAS GALLINAS),COLEGIO NUEVO HIDALGO CAMPUS SAN JUAN DEL RIO,39,39,16,0,0.0,-4.0,-10.526315789473683,100.0,53.3333320617676,SAN JUAN DEL RIO,0.0,0.0,53.3333320617676,32.666667556762675,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MEDIO,CADEREYTA DE MONTES,CADEREYTA DE MONTES,CENTRO ESCOLAR CADEREYTA,59,58,18,0,0.0,-7.0,-13.20754716981132,112.5,81.8181838989258,CADEREYTA DE MONTES,0.0,0.0,81.8181838989258,12.727271270751942,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,SAINT AUGUSTINE SCHOOL,36,35,13,0,0.0,7.0,17.94871794871795,108.333335876465,72.2222213745117,QUERETARO,0.0,17.94871794871795,72.2222213745117,73.29059888399566,Alto,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO FINLANDES,73,73,25,0,0.0,2.0,2.73972602739726,100.0,100.0,QUERETARO,0.0,2.73972602739726,100.0,8.21917808219178,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,"COLEGIO AUSTRIACO MEXICANO, CAMPUS QUERETARO",81,81,28,0,0.0,14.0,14.583333333333334,96.5517272949219,93.3333358764648,QUERETARO,0.0,14.583333333333334,93.3333358764648,48.416664886474635,Alto,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO NUMEN,69,69,15,0,0.0,-65.0,,0.0,83.3333358764648,QUERETARO,0.0,0.0,83.3333358764648,11.666664886474639,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,BAJO,EL MARQUÉS,LA CAÑADA,COLEGIO NEWLAND,51,51,17,0,0.0,-5.0,-9.615384615384617,100.0,68.0,EL MARQUES,0.0,0.0,68.0,22.4,Medio,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,BAJO,EL MARQUÉS,GENERAL LÁZARO CÁRDENAS (EL COLORADO),LICEO PATRICK HENRY SECUNDARIA,46,46,10,0,0.0,-3.0,-7.142857142857142,125.0,71.4285736083984,EL MARQUES,0.0,0.0,71.4285736083984,19.99999847412112,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,CORREGIDORA,SAN JOSÉ DE LOS OLVERA,COLEGIO BENJAMIN BLOOM,37,37,15,0,0.0,11.0,24.444444444444443,375.0,375.0,CORREGIDORA,0.0,24.444444444444443,100.0,73.33333333333333,Alto,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,BAJO,TEQUISQUIAPAN,TEQUISQUIAPAN,CENTRO EDUCATIVO AMOR Y PATRIA,7,7,0,0,0.0,-4.0,-57.14285714285714,0.0,0.0,TEQUISQUIAPAN,0.0,0.0,0.0,70.0,Alto,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,CORREGIDORA,EL PUEBLITO,COLEGIO SOUTH HILL DE QUERÉTARO S.C.,65,65,25,0,0.0,2.0,2.9850746268656714,89.2857131958008,138.888885498047,CORREGIDORA,0.0,2.9850746268656714,100.0,8.955223880597014,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO LENOX,72,72,19,0,0.0,3.0,4.054054054054054,100.0,95.0,QUERETARO,0.0,4.054054054054054,95.0,15.662162162162163,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO HOGAR TERESA GUASCH,53,53,14,0,0.0,-6.0,-12.0,107.692306518555,82.3529434204102,QUERETARO,0.0,0.0,82.3529434204102,12.35293960571286,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,BAJO,CORREGIDORA,LOS OLVERA,COLEGIO MILITARIZADO NUEVO MEXICO CAMPUS QUERETARO,27,27,16,0,0.0,-14.0,-73.68421052631578,123.076919555664,200.0,CORREGIDORA,0.0,0.0,100.0,0.0,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
2020-2021,Secundaria,SECUNDARIA,GENERAL,PRIVADO,PRIVADO,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,CENTRO INFANTIL DE DESARROLLO HUMANO,60,56,22,4,6.66666650772095,0.0,0.0,100.0,95.6521759033203,QUERETARO,6.66666650772095,0.0,95.6521759033203,17.71014318466188,Bajo,DATASETS/2020-2021/Pub_Indicadores Fin Ciclo 2020-2021_Secundaria_070323.xlsx
